player_id,game_mode,region,snapshot_time,rating
16446283,0,EU,2026-08-05 03:38:09.051827+00,10002
206224464,0,EU,2026-08-05 03:38:09.051831+00,10002
215550087,0,EU,2026-08-05 03:38:09.051834+00,10002
10092,0,EU,2026-08-05 03:38:09.051838+00,10001
163552887,0,EU,2026-08-05 03:38:09.051842+00,10001
8470,0,EU,2026-08-05 03:38:09.051845+00,9998
4072069,0,EU,2026-08-05 03:38:09.051849+00,9996
9078,0,EU,2026-08-05 03:38:09.051852+00,9996
333192327,0,EU,2026-08-05 03:38:09.051855+00,9995
9430720,0,EU,2026-08-05 03:38:09.051858+00,9995
3297573,0,EU,2026-08-05 03:38:09.051862+00,9993
8719,0,EU,2026-08-05 03:38:09.051865+00,9993
32779658,0,EU,2026-08-05 03:38:09.051868+00,9991
191329007,0,EU,2026-08-05 03:38:09.051872+00,9990
497553,0,EU,2026-08-05 03:38:09.051875+00,9989
3174620,0,EU,2026-08-05 03:38:09.051879+00,9987
3199,0,EU,2026-08-05 03:38:09.051882+00,9985
3240,0,EU,2026-08-05 03:38:09.051886+00,9983
8451254,0,EU,2026-08-05 03:38:09.051889+00,9981
71964560,0,EU,2026-08-05 03:38:09.051894+00,9980
294534668,0,EU,2026-08-05 03:38:09.051897+00,9980
23506754,0,EU,2026-08-05 03:38:09.051901+00,9980
168847511,0,EU,2026-08-05 03:38:09.051907+00,9978
22624485,0,EU,2026-08-05 03:38:09.933258+00,9977
9111880,0,EU,2026-08-05 03:38:09.933283+00,9977
9330,0,EU,2026-08-05 03:38:09.933286+00,9976
308801987,0,EU,2026-08-05 03:38:09.93329+00,9974
154728798,0,EU,2026-08-05 03:38:09.933293+00,9973
14789355,0,EU,2026-08-05 03:38:09.933295+00,9972
469838704,0,EU,2026-08-05 03:38:09.933298+00,9971
94174746,0,EU,2026-08-05 03:38:09.9333+00,9971
348730174,0,EU,2026-08-05 03:38:09.933303+00,9968
36347715,0,EU,2026-08-05 03:38:09.933306+00,9968
51827800,0,EU,2026-08-05 03:38:09.933309+00,9962
94657607,0,EU,2026-08-05 03:38:09.933312+00,9961
59728037,0,EU,2026-08-05 03:38:09.933314+00,9960
118,0,EU,2026-08-05 03:38:09.933317+00,9960
464960396,0,EU,2026-08-05 03:38:09.93332+00,9959
9540,0,EU,2026-08-05 03:38:09.933322+00,9958
345808062,0,EU,2026-08-05 03:38:09.933325+00,9958
27037350,0,EU,2026-08-05 03:38:09.933327+00,9957
424219506,0,EU,2026-08-05 03:38:09.93333+00,9951
9331,0,EU,2026-08-05 03:38:09.933332+00,9949
8122,0,EU,2026-08-05 03:38:09.933335+00,9949
8928,0,EU,2026-08-05 03:38:09.933337+00,9949
158782396,0,EU,2026-08-05 03:38:09.933339+00,9949
9662,0,EU,2026-08-05 03:38:09.933342+00,9946
166818095,0,EU,2026-08-05 03:38:09.933344+00,9945
2796,0,AP,2026-08-05 03:37:32.212893+00,19310
73,0,AP,2026-08-05 03:37:32.21292+00,18804
3298,0,AP,2026-08-05 03:37:32.212924+00,18567
34687448,0,AP,2026-08-05 03:37:32.212929+00,18153
3175042,0,AP,2026-08-05 03:37:32.212932+00,17651
3173332,0,AP,2026-08-05 03:37:32.212935+00,17501
3081,0,AP,2026-08-05 03:37:32.212938+00,17368
3184,0,AP,2026-08-05 03:37:32.212941+00,17026
20,0,AP,2026-08-05 03:37:32.212944+00,17020
2964,0,AP,2026-08-05 03:37:32.212947+00,17008
3242,0,AP,2026-08-05 03:37:32.21295+00,16741
46,0,AP,2026-08-05 03:37:32.212953+00,16614
3481,0,AP,2026-08-05 03:37:32.212957+00,16583
140,0,AP,2026-08-05 03:37:32.21296+00,16318
100,0,AP,2026-08-05 03:37:32.212963+00,16141
78267926,0,AP,2026-08-05 03:37:32.212966+00,16104
10404,0,AP,2026-08-05 03:37:32.21297+00,16064
252913336,0,AP,2026-08-05 03:37:32.212973+00,16029
3332,0,AP,2026-08-05 03:37:32.212976+00,15910
479,0,AP,2026-08-05 03:37:32.212979+00,15762
124,0,AP,2026-08-05 03:37:32.212982+00,15752
3175885,0,AP,2026-08-05 03:37:32.212985+00,15248
11043,0,AP,2026-08-05 03:37:32.212987+00,15179
10286,0,AP,2026-08-05 03:37:32.21299+00,15128
2990,0,AP,2026-08-05 03:37:32.212993+00,15105
3339,0,AP,2026-08-05 03:37:32.631945+00,15052
213948317,0,AP,2026-08-05 03:37:32.631975+00,14921
8841,0,AP,2026-08-05 03:37:32.631979+00,14625
3175361,0,AP,2026-08-05 03:37:32.631983+00,14602
92025637,0,AP,2026-08-05 03:37:32.631986+00,14384
269542614,0,AP,2026-08-05 03:37:32.63199+00,14313
2838,0,AP,2026-08-05 03:37:32.631993+00,14234
325294188,0,AP,2026-08-05 03:37:32.631996+00,14232
2862,0,AP,2026-08-05 03:37:32.632+00,14174
196340831,0,AP,2026-08-05 03:37:32.632003+00,14129
3305,0,AP,2026-08-05 03:37:32.632006+00,14123
2819,0,AP,2026-08-05 03:37:32.632009+00,14121
3576,0,AP,2026-08-05 03:37:32.632012+00,14113
65880110,0,AP,2026-08-05 03:37:32.632015+00,14095
33585405,0,AP,2026-08-05 03:37:32.632018+00,14078
3176191,0,AP,2026-08-05 03:37:32.632021+00,14059
159190273,0,AP,2026-08-05 03:37:32.632024+00,14018
9218,0,AP,2026-08-05 03:37:32.632027+00,14015
10473,0,AP,2026-08-05 03:37:32.63203+00,14013
3353,0,AP,2026-08-05 03:37:32.632034+00,14010
95,0,AP,2026-08-05 03:37:32.632036+00,13895
3045,0,AP,2026-08-05 03:37:32.632039+00,13813
2897,0,AP,2026-08-05 03:37:32.632042+00,13800
3180,0,AP,2026-08-05 03:37:32.632045+00,13780
10849,0,AP,2026-08-05 03:37:32.632047+00,13752
10343,0,AP,2026-08-05 03:37:33.514725+00,13708
3388,0,AP,2026-08-05 03:37:33.514751+00,13707
286871294,0,AP,2026-08-05 03:37:33.514754+00,13690
3102,0,AP,2026-08-05 03:37:33.514759+00,13668
17703951,0,AP,2026-08-05 03:37:33.514762+00,13650
8805,0,AP,2026-08-05 03:37:33.514765+00,13623
2785,0,AP,2026-08-05 03:37:33.514768+00,13544
9278,0,AP,2026-08-05 03:37:33.514771+00,13476
9517,0,AP,2026-08-05 03:37:33.514774+00,13466
74,0,AP,2026-08-05 03:37:33.514777+00,13423
7928,0,AP,2026-08-05 03:37:33.51478+00,13319
10302,0,AP,2026-08-05 03:37:33.514783+00,13288
3347,0,AP,2026-08-05 03:37:33.514786+00,13268
291458909,0,AP,2026-08-05 03:37:33.514788+00,13218
112,0,AP,2026-08-05 03:37:33.514791+00,13201
2904,0,AP,2026-08-05 03:37:33.514794+00,13187
3151,0,AP,2026-08-05 03:37:33.514797+00,13112
220146966,0,AP,2026-08-05 03:37:33.5148+00,13099
10991,0,AP,2026-08-05 03:37:33.514804+00,13070
8284,0,AP,2026-08-05 03:37:33.514807+00,13046
152931565,0,AP,2026-08-05 03:37:33.51481+00,13041
9320,0,AP,2026-08-05 03:37:33.514813+00,13033
9587,0,AP,2026-08-05 03:37:33.514816+00,13017
3331,0,AP,2026-08-05 03:37:33.514818+00,13015
10334,0,AP,2026-08-05 03:37:33.514821+00,12980
3107,0,AP,2026-08-05 03:37:35.710824+00,12938
25526664,0,AP,2026-08-05 03:37:35.710847+00,12933
11160,0,AP,2026-08-05 03:37:35.710854+00,12928
3043,0,AP,2026-08-05 03:37:35.710857+00,12905
226710070,0,AP,2026-08-05 03:37:35.71086+00,12895
6242336,0,AP,2026-08-05 03:37:35.710864+00,12887
3152,0,AP,2026-08-05 03:37:35.710866+00,12864
210149902,0,AP,2026-08-05 03:37:35.71087+00,12841
9061,0,AP,2026-08-05 03:37:35.710872+00,12837
92439487,0,AP,2026-08-05 03:37:35.710875+00,12836
3229,0,AP,2026-08-05 03:37:35.710878+00,12779
153988351,0,AP,2026-08-05 03:37:35.710881+00,12765
9105,0,AP,2026-08-05 03:37:35.710884+00,12742
90558637,0,AP,2026-08-05 03:37:35.710886+00,12695
16,0,AP,2026-08-05 03:37:35.71089+00,12613
9906,0,AP,2026-08-05 03:37:35.710892+00,12606
71734638,0,AP,2026-08-05 03:37:35.710895+00,12580
6712919,0,AP,2026-08-05 03:37:35.710898+00,12569
168590915,0,AP,2026-08-05 03:37:35.710901+00,12552
3176622,0,AP,2026-08-05 03:37:35.710904+00,12551
8649,0,AP,2026-08-05 03:37:35.710907+00,12496
306154493,0,AP,2026-08-05 03:37:35.71091+00,12493
14182099,0,AP,2026-08-05 03:37:35.710913+00,12473
9441,0,AP,2026-08-05 03:37:35.710916+00,12468
3078,0,AP,2026-08-05 03:37:36.574333+00,12468
48395530,0,AP,2026-08-05 03:37:36.574355+00,12441
158965389,0,AP,2026-08-05 03:37:36.57436+00,12424
10749,0,AP,2026-08-05 03:37:36.574363+00,12421
3564,0,AP,2026-08-05 03:37:36.574366+00,12421
9634,0,AP,2026-08-05 03:37:36.574369+00,12378
18228019,0,AP,2026-08-05 03:37:36.574372+00,12344
329498746,0,AP,2026-08-05 03:37:36.574375+00,12310
9211,0,AP,2026-08-05 03:37:36.574378+00,12309
3843166,0,AP,2026-08-05 03:37:36.574381+00,12286
10002767,0,AP,2026-08-05 03:37:36.574387+00,12279
2841,0,AP,2026-08-05 03:37:36.57439+00,12266
3168,0,AP,2026-08-05 03:37:36.574393+00,12226
294258630,0,AP,2026-08-05 03:37:36.574396+00,12220
3063,0,AP,2026-08-05 03:37:36.574399+00,12215
3571,0,AP,2026-08-05 03:37:36.574402+00,12204
9032,0,AP,2026-08-05 03:37:36.574405+00,12201
11023,0,AP,2026-08-05 03:37:36.574408+00,12179
3173982,0,AP,2026-08-05 03:37:36.574411+00,12169
3215,0,AP,2026-08-05 03:37:36.574414+00,12146
116,0,AP,2026-08-05 03:37:36.574417+00,12129
26069778,0,AP,2026-08-05 03:37:36.574419+00,12117
10717,0,AP,2026-08-05 03:37:36.574422+00,12105
3174143,0,AP,2026-08-05 03:37:36.574425+00,12100
5010922,0,AP,2026-08-05 03:37:36.574428+00,12096
10350,0,AP,2026-08-05 03:37:36.974121+00,12095
9010706,0,AP,2026-08-05 03:37:36.974148+00,12089
8712,0,AP,2026-08-05 03:37:36.974152+00,12084
10284,0,AP,2026-08-05 03:37:36.974156+00,12065
10048,0,AP,2026-08-05 03:37:36.974158+00,12065
3334,0,AP,2026-08-05 03:37:36.974163+00,12064
311590709,0,AP,2026-08-05 03:37:36.974166+00,12063
8083883,0,AP,2026-08-05 03:37:36.974169+00,12054
112276308,0,AP,2026-08-05 03:37:36.974173+00,12038
10645,0,AP,2026-08-05 03:37:36.974177+00,12036
225942523,0,AP,2026-08-05 03:37:36.97418+00,12034
357255107,0,AP,2026-08-05 03:37:36.974182+00,12032
56,0,AP,2026-08-05 03:37:36.974185+00,11984
22158210,0,AP,2026-08-05 03:37:36.974188+00,11982
12513898,0,AP,2026-08-05 03:37:36.974191+00,11973
3502,0,AP,2026-08-05 03:37:36.974194+00,11965
2802,0,AP,2026-08-05 03:37:36.974197+00,11929
367661755,0,AP,2026-08-05 03:37:36.9742+00,11923
9927,0,AP,2026-08-05 03:37:36.974203+00,11902
319819252,0,AP,2026-08-05 03:37:36.974206+00,11895
8111,0,AP,2026-08-05 03:37:36.974209+00,11890
3207,0,AP,2026-08-05 03:37:36.974211+00,11888
263582180,0,AP,2026-08-05 03:37:36.974215+00,11878
10138420,0,AP,2026-08-05 03:37:36.974217+00,11873
9959,0,AP,2026-08-05 03:37:36.974221+00,11865
24567760,0,AP,2026-08-05 03:37:37.371507+00,11854
159551901,0,AP,2026-08-05 03:37:37.37153+00,11837
3176026,0,AP,2026-08-05 03:37:37.371534+00,11813
3024,0,AP,2026-08-05 03:37:37.371537+00,11809
7979,0,AP,2026-08-05 03:37:37.371539+00,11805
7725476,0,AP,2026-08-05 03:37:37.371542+00,11795
3351,0,AP,2026-08-05 03:37:37.371546+00,11795
300979812,0,AP,2026-08-05 03:37:37.371549+00,11776
11617639,0,AP,2026-08-05 03:37:37.371551+00,11758
153110384,0,AP,2026-08-05 03:37:37.371554+00,11747
271271101,0,AP,2026-08-05 03:37:37.371557+00,11744
3335,0,AP,2026-08-05 03:37:37.37156+00,11739
3355,0,AP,2026-08-05 03:37:37.371563+00,11736
182058728,0,AP,2026-08-05 03:37:37.371565+00,11727
296153240,0,AP,2026-08-05 03:37:37.371568+00,11726
15217801,0,AP,2026-08-05 03:37:37.371571+00,11677
2193194,0,AP,2026-08-05 03:37:37.371573+00,11637
148602774,0,AP,2026-08-05 03:37:37.371576+00,11636
54225571,0,AP,2026-08-05 03:37:37.371578+00,11630
333198146,0,AP,2026-08-05 03:37:37.37158+00,11630
9576,0,AP,2026-08-05 03:37:37.371583+00,11626
3394,0,AP,2026-08-05 03:37:37.371586+00,11611
99972564,0,AP,2026-08-05 03:37:37.371589+00,11609
21810010,0,AP,2026-08-05 03:37:37.371592+00,11579
10306,0,AP,2026-08-05 03:37:37.371597+00,11552
179134190,0,AP,2026-08-05 03:37:38.272851+00,11545
2895089,0,AP,2026-08-05 03:37:38.272878+00,11537
35810887,0,AP,2026-08-05 03:37:38.272883+00,11505
5011179,0,AP,2026-08-05 03:37:38.272886+00,11499
177128593,0,AP,2026-08-05 03:37:38.272889+00,11497
10308,0,AP,2026-08-05 03:37:38.272892+00,11492
8534,0,AP,2026-08-05 03:37:38.272895+00,11491
74021591,0,AP,2026-08-05 03:37:38.272898+00,11483
6445809,0,AP,2026-08-05 03:37:38.272901+00,11481
320805291,0,AP,2026-08-05 03:37:38.272904+00,11478
10336,0,AP,2026-08-05 03:37:38.272907+00,11466
38978139,0,AP,2026-08-05 03:37:38.272911+00,11464
3096,0,AP,2026-08-05 03:37:38.272914+00,11447
211289226,0,AP,2026-08-05 03:37:38.272917+00,11425
202767601,0,AP,2026-08-05 03:37:38.272921+00,11410
29275969,0,AP,2026-08-05 03:37:38.272924+00,11409
10326,0,AP,2026-08-05 03:37:38.272927+00,11402
10311,0,AP,2026-08-05 03:37:38.27293+00,11386
9309,0,AP,2026-08-05 03:37:38.272933+00,11378
298945979,0,AP,2026-08-05 03:37:38.272936+00,11374
45470862,0,AP,2026-08-05 03:37:38.272939+00,11363
422779217,0,AP,2026-08-05 03:37:38.272942+00,11359
9326,0,AP,2026-08-05 03:37:38.272945+00,11358
22496837,0,AP,2026-08-05 03:37:38.272948+00,11336
9063,0,AP,2026-08-05 03:37:38.272957+00,11325
80063712,0,AP,2026-08-05 03:37:39.131138+00,11300
9573,0,AP,2026-08-05 03:37:39.13116+00,11288
87,0,AP,2026-08-05 03:37:39.131166+00,11282
11155020,0,AP,2026-08-05 03:37:39.13117+00,11262
45733236,0,AP,2026-08-05 03:37:39.131173+00,11260
8158645,0,AP,2026-08-05 03:37:39.131176+00,11259
29038376,0,AP,2026-08-05 03:37:39.131178+00,11254
4227771,0,AP,2026-08-05 03:37:39.131181+00,11249
7587921,0,AP,2026-08-05 03:37:39.131184+00,11247
413956735,0,AP,2026-08-05 03:37:39.131187+00,11241
66,0,AP,2026-08-05 03:37:39.13119+00,11240
337249851,0,AP,2026-08-05 03:37:39.131192+00,11234
293793339,0,AP,2026-08-05 03:37:39.131195+00,11232
3124,0,AP,2026-08-05 03:37:39.131198+00,11228
17700263,0,AP,2026-08-05 03:37:39.131201+00,11220
380309113,0,AP,2026-08-05 03:37:39.131204+00,11218
82784725,0,AP,2026-08-05 03:37:39.131207+00,11215
3173860,0,AP,2026-08-05 03:37:39.131209+00,11205
10374,0,AP,2026-08-05 03:37:39.131212+00,11203
43,0,AP,2026-08-05 03:37:39.131214+00,11202
4566797,0,AP,2026-08-05 03:37:39.131217+00,11195
401769390,0,AP,2026-08-05 03:37:39.13122+00,11186
47297705,0,AP,2026-08-05 03:37:39.131222+00,11160
104015005,0,AP,2026-08-05 03:37:39.131225+00,11160
8999,0,AP,2026-08-05 03:37:39.131228+00,11154
20246792,0,AP,2026-08-05 03:37:39.932695+00,11134
21178181,0,AP,2026-08-05 03:37:39.93274+00,11130
266445371,0,AP,2026-08-05 03:37:39.932745+00,11107
8633,0,AP,2026-08-05 03:37:39.932748+00,11104
9345,0,AP,2026-08-05 03:37:39.932751+00,11076
10373,0,AP,2026-08-05 03:37:39.932754+00,11074
10351,0,AP,2026-08-05 03:37:39.932758+00,11074
186654482,0,AP,2026-08-05 03:37:39.932761+00,11063
7893,0,AP,2026-08-05 03:37:39.932764+00,11056
411526261,0,AP,2026-08-05 03:37:39.932769+00,11055
9923,0,AP,2026-08-05 03:37:39.932772+00,11053
294152249,0,AP,2026-08-05 03:37:39.932775+00,11032
3366,0,AP,2026-08-05 03:37:39.932778+00,11031
327483097,0,AP,2026-08-05 03:37:39.932782+00,11027
8880816,0,AP,2026-08-05 03:37:39.932785+00,11025
8779,0,AP,2026-08-05 03:37:39.932787+00,11024
137839844,0,AP,2026-08-05 03:37:39.93279+00,11019
32446776,0,AP,2026-08-05 03:37:39.932793+00,11015
3122,0,AP,2026-08-05 03:37:39.932796+00,11011
9037,0,AP,2026-08-05 03:37:39.932799+00,11011
5056419,0,AP,2026-08-05 03:37:39.932802+00,11010
10895,0,AP,2026-08-05 03:37:39.932804+00,11007
288749366,0,AP,2026-08-05 03:37:39.932808+00,11004
8437,0,AP,2026-08-05 03:37:39.932811+00,10995
196050298,0,AP,2026-08-05 03:37:39.932813+00,10990
16782660,0,AP,2026-08-05 03:37:42.006289+00,10987
387120811,0,AP,2026-08-05 03:37:42.006311+00,10975
3249,0,AP,2026-08-05 03:37:42.006315+00,10972
9545,0,AP,2026-08-05 03:37:42.006318+00,10968
10356,0,AP,2026-08-05 03:37:42.006321+00,10957
16919298,0,AP,2026-08-05 03:37:42.006324+00,10954
93202084,0,AP,2026-08-05 03:37:42.006327+00,10938
8840,0,AP,2026-08-05 03:37:42.00633+00,10929
176327734,0,AP,2026-08-05 03:37:42.006334+00,10928
9574,0,AP,2026-08-05 03:37:42.006341+00,10924
9921,0,AP,2026-08-05 03:37:42.006344+00,10910
10461,0,AP,2026-08-05 03:37:42.006348+00,10905
11286,0,AP,2026-08-05 03:37:42.006351+00,10903
440330625,0,AP,2026-08-05 03:37:42.006353+00,10901
61316632,0,AP,2026-08-05 03:37:42.006356+00,10898
136600426,0,AP,2026-08-05 03:37:42.006359+00,10892
10316,0,AP,2026-08-05 03:37:42.006362+00,10892
2950,0,AP,2026-08-05 03:37:42.006365+00,10883
10366,0,AP,2026-08-05 03:37:42.006368+00,10875
9481,0,AP,2026-08-05 03:37:42.006371+00,10870
27617083,0,AP,2026-08-05 03:37:42.006375+00,10867
9461,0,AP,2026-08-05 03:37:42.006378+00,10858
9566,0,AP,2026-08-05 03:37:42.00638+00,10850
75320784,0,AP,2026-08-05 03:37:42.006384+00,10849
117770007,0,AP,2026-08-05 03:37:42.006386+00,10847
293460194,0,AP,2026-08-05 03:37:42.773226+00,10835
32614068,0,AP,2026-08-05 03:37:42.773253+00,10823
401121141,0,AP,2026-08-05 03:37:42.773257+00,10806
165866092,0,AP,2026-08-05 03:37:42.773261+00,10794
3175551,0,AP,2026-08-05 03:37:42.773264+00,10791
287405904,0,AP,2026-08-05 03:37:42.773267+00,10789
9282,0,AP,2026-08-05 03:37:42.77327+00,10788
160816816,0,AP,2026-08-05 03:37:42.773272+00,10775
48331942,0,AP,2026-08-05 03:37:42.773276+00,10773
23428711,0,AP,2026-08-05 03:37:42.773279+00,10772
3433,0,AP,2026-08-05 03:37:42.773282+00,10760
9476,0,AP,2026-08-05 03:37:42.773285+00,10760
14864842,0,AP,2026-08-05 03:37:42.773288+00,10757
114857969,0,AP,2026-08-05 03:37:42.77329+00,10753
9958,0,AP,2026-08-05 03:37:42.773293+00,10750
10322,0,AP,2026-08-05 03:37:42.773296+00,10749
269993244,0,AP,2026-08-05 03:37:42.773299+00,10739
42310030,0,AP,2026-08-05 03:37:42.773302+00,10731
10149,0,AP,2026-08-05 03:37:42.773305+00,10728
156699363,0,AP,2026-08-05 03:37:42.773308+00,10723
190407869,0,AP,2026-08-05 03:37:42.773312+00,10721
10315,0,AP,2026-08-05 03:37:42.773315+00,10719
6779033,0,AP,2026-08-05 03:37:42.773318+00,10700
8607,0,AP,2026-08-05 03:37:42.77332+00,10695
6914222,0,AP,2026-08-05 03:37:42.773323+00,10694
63160931,0,AP,2026-08-05 03:37:43.6137+00,10687
8175,0,AP,2026-08-05 03:37:43.613725+00,10682
40969046,0,AP,2026-08-05 03:37:43.613729+00,10678
9561,0,AP,2026-08-05 03:37:43.613732+00,10678
22242989,0,AP,2026-08-05 03:37:43.613735+00,10669
3225,0,AP,2026-08-05 03:37:43.613738+00,10665
11603838,0,AP,2026-08-05 03:37:43.613741+00,10652
4445490,0,AP,2026-08-05 03:37:43.613744+00,10630
15107542,0,AP,2026-08-05 03:37:43.613747+00,10628
2888,0,AP,2026-08-05 03:37:43.61375+00,10623
10481,0,AP,2026-08-05 03:37:43.613755+00,10616
7962,0,AP,2026-08-05 03:37:43.613757+00,10615
14153674,0,AP,2026-08-05 03:37:43.61376+00,10609
18484286,0,AP,2026-08-05 03:37:43.613764+00,10608
8911,0,AP,2026-08-05 03:37:43.613766+00,10608
180859239,0,AP,2026-08-05 03:37:43.613769+00,10602
468210290,0,AP,2026-08-05 03:37:43.613773+00,10602
2982,0,AP,2026-08-05 03:37:43.613776+00,10600
4435202,0,AP,2026-08-05 03:37:43.613779+00,10592
9010,0,AP,2026-08-05 03:37:43.613782+00,10591
328534919,0,AP,2026-08-05 03:37:43.613785+00,10590
186282505,0,AP,2026-08-05 03:37:43.613788+00,10587
11969293,0,AP,2026-08-05 03:37:43.61379+00,10585
9674,0,AP,2026-08-05 03:37:43.613793+00,10571
8588435,0,AP,2026-08-05 03:37:43.613796+00,10571
43405774,0,AP,2026-08-05 03:37:44.013087+00,10570
339878729,0,AP,2026-08-05 03:37:44.013112+00,10565
104047346,0,AP,2026-08-05 03:37:44.013116+00,10565
2983,0,AP,2026-08-05 03:37:44.013119+00,10564
401314289,0,AP,2026-08-05 03:37:44.013122+00,10561
10986,0,AP,2026-08-05 03:37:44.013125+00,10559
35809525,0,AP,2026-08-05 03:37:44.013128+00,10559
3750890,0,AP,2026-08-05 03:37:44.013131+00,10544
299885254,0,AP,2026-08-05 03:37:44.013134+00,10543
19877716,0,AP,2026-08-05 03:37:44.013137+00,10538
20316809,0,AP,2026-08-05 03:37:44.01314+00,10535
3137,0,AP,2026-08-05 03:37:44.013143+00,10531
7811401,0,AP,2026-08-05 03:37:44.013146+00,10524
19200995,0,AP,2026-08-05 03:37:44.013148+00,10522
2786,0,AP,2026-08-05 03:37:44.013151+00,10521
94197747,0,AP,2026-08-05 03:37:44.013154+00,10516
6672922,0,AP,2026-08-05 03:37:44.013157+00,10515
128503723,0,AP,2026-08-05 03:37:44.01316+00,10500
10105,0,AP,2026-08-05 03:37:44.013162+00,10492
81490220,0,AP,2026-08-05 03:37:44.013166+00,10489
238004601,0,AP,2026-08-05 03:37:44.013169+00,10488
413077,0,AP,2026-08-05 03:37:44.013171+00,10488
420485658,0,AP,2026-08-05 03:37:44.013174+00,10480
10292,0,AP,2026-08-05 03:37:44.013177+00,10480
13090020,0,AP,2026-08-05 03:37:44.01318+00,10477
3174449,0,AP,2026-08-05 03:37:44.412825+00,10472
108635957,0,AP,2026-08-05 03:37:44.41285+00,10468
8054,0,AP,2026-08-05 03:37:44.412854+00,10463
22564335,0,AP,2026-08-05 03:37:44.412857+00,10457
191882543,0,AP,2026-08-05 03:37:44.412863+00,10449
226999705,0,AP,2026-08-05 03:37:44.412866+00,10438
171428387,0,AP,2026-08-05 03:37:44.412869+00,10433
216089838,0,AP,2026-08-05 03:37:44.412873+00,10425
11263,0,AP,2026-08-05 03:37:44.412876+00,10418
152663803,0,AP,2026-08-05 03:37:44.41288+00,10418
165619034,0,AP,2026-08-05 03:37:44.412883+00,10402
2961840,0,AP,2026-08-05 03:37:44.412886+00,10386
231576502,0,AP,2026-08-05 03:37:44.412889+00,10386
16276142,0,AP,2026-08-05 03:37:44.412892+00,10385
26704041,0,AP,2026-08-05 03:37:44.412895+00,10379
27594588,0,AP,2026-08-05 03:37:44.412899+00,10368
179832750,0,AP,2026-08-05 03:37:44.412901+00,10365
9535,0,AP,2026-08-05 03:37:44.412905+00,10362
9837,0,AP,2026-08-05 03:37:44.412908+00,10359
23363118,0,AP,2026-08-05 03:37:44.412911+00,10357
206300945,0,AP,2026-08-05 03:37:44.412914+00,10357
10283,0,AP,2026-08-05 03:37:44.412917+00,10354
152517601,0,AP,2026-08-05 03:37:44.41292+00,10354
3574,0,AP,2026-08-05 03:37:44.412923+00,10348
325804448,0,AP,2026-08-05 03:37:44.412925+00,10347
10164,0,AP,2026-08-05 03:37:46.594484+00,10346
3133,0,AP,2026-08-05 03:37:46.594507+00,10338
142,0,AP,2026-08-05 03:37:46.594515+00,10335
369632958,0,AP,2026-08-05 03:37:46.594518+00,10325
111617746,0,AP,2026-08-05 03:37:46.594521+00,10316
146405014,0,AP,2026-08-05 03:37:46.594524+00,10311
300060091,0,AP,2026-08-05 03:37:46.594527+00,10303
232170780,0,AP,2026-08-05 03:37:46.59453+00,10301
60972146,0,AP,2026-08-05 03:37:46.594533+00,10300
3110,0,AP,2026-08-05 03:37:46.594536+00,10297
35370720,0,AP,2026-08-05 03:37:46.594539+00,10295
246407451,0,AP,2026-08-05 03:37:46.594542+00,10295
157994098,0,AP,2026-08-05 03:37:46.594545+00,10293
209760258,0,AP,2026-08-05 03:37:46.594547+00,10285
18393572,0,AP,2026-08-05 03:37:46.59455+00,10283
10337,0,AP,2026-08-05 03:37:46.594553+00,10283
27805806,0,AP,2026-08-05 03:37:46.594556+00,10282
155079701,0,AP,2026-08-05 03:37:46.594559+00,10267
10370,0,AP,2026-08-05 03:37:46.594562+00,10261
240447931,0,AP,2026-08-05 03:37:46.594564+00,10256
11291,0,AP,2026-08-05 03:37:46.594567+00,10247
59530633,0,AP,2026-08-05 03:37:46.59457+00,10242
290884936,0,AP,2026-08-05 03:37:46.594573+00,10241
3358,0,AP,2026-08-05 03:37:46.594576+00,10238
62559946,0,AP,2026-08-05 03:37:46.594579+00,10237
13747684,0,AP,2026-08-05 03:37:47.011413+00,10237
401676267,0,AP,2026-08-05 03:37:47.011434+00,10233
10140,0,AP,2026-08-05 03:37:47.01144+00,10230
2915,0,AP,2026-08-05 03:37:47.011443+00,10227
9107,0,AP,2026-08-05 03:37:47.011446+00,10224
313874022,0,AP,2026-08-05 03:37:47.011449+00,10216
157729700,0,AP,2026-08-05 03:37:47.011452+00,10213
8484,0,AP,2026-08-05 03:37:47.011454+00,10210
101071479,0,AP,2026-08-05 03:37:47.011457+00,10208
10718,0,AP,2026-08-05 03:37:47.011461+00,10207
10329,0,AP,2026-08-05 03:37:47.011463+00,10203
9212,0,AP,2026-08-05 03:37:47.011466+00,10200
343331088,0,AP,2026-08-05 03:37:47.011469+00,10198
34411490,0,AP,2026-08-05 03:37:47.011471+00,10191
467783506,0,AP,2026-08-05 03:37:47.011474+00,10191
23193621,0,AP,2026-08-05 03:37:47.011477+00,10189
1777952,0,AP,2026-08-05 03:37:47.01148+00,10181
45041955,0,AP,2026-08-05 03:37:47.011483+00,10181
85466178,0,AP,2026-08-05 03:37:47.011486+00,10180
48724092,0,AP,2026-08-05 03:37:47.011489+00,10169
12694863,0,AP,2026-08-05 03:37:47.011491+00,10168
10294,0,AP,2026-08-05 03:37:47.011494+00,10167
7871,0,AP,2026-08-05 03:37:47.011497+00,10160
333241555,0,AP,2026-08-05 03:37:47.011499+00,10156
743784,0,AP,2026-08-05 03:37:47.011502+00,10151
386085211,0,AP,2026-08-05 03:37:47.792394+00,10151
